PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,NumberofBuildings,NumberofFloors,PrimaryPropertyType,LargestPropertyUseType,LargestPropertyUseTypeGFA,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,SiteEnergyUse(kBtu),HasParking,BuildingAge,ParkingRatio,AreaPerFloor,BuildingDensity,GeoCluster
27574.0,27574.0,0,1.0,2,Small- and Mid-Sized Office,Office,27574.0,5,NORTHWEST,47.70793,-122.33316,1982,1211349.25,0,34,0.0,13787.0,3.626604772611881e-05,4.0
24982.0,24982.0,0,1.0,1,Retail Store,Retail Store,24982.0,5,NORTH,47.70747,-122.32249,1965,335245.0,0,51,0.0,24982.0,4.002882075094068e-05,4.0
43661.0,43661.0,0,1.0,5,Senior Care Community,Senior Care Community,43661.0,5,North,47.71069,-122.32674,1998,3936421.5,0,18,0.0,8732.2,2.2903735599276242e-05,4.0
76105.0,48798.0,27307,1.0,3,Small- and Mid-Sized Office,Office,76105.0,5,NORTHWEST,47.70842,-122.3332,1987,2472350.25,1,29,0.35880691150384336,16266.0,1.3139741147099402e-05,4.0
32009.0,32009.0,0,1.0,2,Mixed Use Property,Non-Refrigerated Warehouse,17500.0,5,North,47.70983,-122.31865,1952,1998725.25,0,64,0.0,16004.5,3.1241213408728793e-05,4.0
41615.0,41615.0,0,1.0,1,Retail Store,Retail Store,41615.0,5,NORTH,47.70708,-122.32251,1966,1900006.25,0,50,0.0,41615.0,2.4029796948215787e-05,4.0
28841.0,28841.0,0,1.0,3,Medical Office,Medical Office,28841.0,5,NORTH,47.70676,-122.32264,1988,1459199.75,0,28,0.0,9613.666666666666,3.4672861551263826e-05,4.0
33344.0,33344.0,0,2.0,2,Self-Storage Facility,Self-Storage Facility,31360.0,5,NORTH,47.70782,-122.31873,1977,123767.2031,0,39,0.0,16672.0,5.998080614203455e-05,4.0
30498.0,30498.0,0,2.0,1,Other,Other - Recreation,30498.0,5,NORTH,47.70541,-122.32232,2005,2436063.0,0,11,0.0,30498.0,6.55780706931602e-05,4.0
42975.0,42975.0,0,1.0,2,K-12 School,K-12 School,21405.0,1,DELRIDGE,47.51698,-122.35946,1924,959352.0,0,92,0.0,21487.5,2.326934264107039e-05,5.0
23260.0,23260.0,0,1.0,1,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",13075.0,1,DELRIDGE,47.53366,-122.33733,1963,1612105.75,0,53,0.0,23260.0,4.299226139294927e-05,1.0
30659.0,30659.0,0,1.0,2,Small- and Mid-Sized Office,Office,27262.0,1,DELRIDGE,47.53309,-122.33977,1988,2619088.5,0,28,0.0,15329.5,3.2616849864640075e-05,1.0
27144.0,27144.0,0,1.0,2,Other,Other,27144.0,7,MAGNOLIA / QUEEN ANNE,47.63132,-122.34136,1920,1012024.313,0,96,0.0,13572.0,3.684055408193339e-05,0.0
23166.0,23166.0,0,5.0,1,Other,Other,23166.0,5,NORTHWEST,47.70969,-122.34557,1970,3475804.25,0,46,0.0,23166.0,0.0002158335491668825,4.0
34759.0,34759.0,0,1.0,2,Medical Office,Medical Office,44667.0,5,NORTHWEST,47.70558,-122.33486,1979,1633105.375,0,37,0.0,17379.5,2.8769527316666188e-05,4.0
224864.625,196071.25,0,8.0,1,Hospital,Hospital (General Medical & Surgical),192159.375,5,NORTHWEST,47.71425,-122.33689,1966,16336999.203125,0,50,0.0,196071.25,3.5576961027106865e-05,4.0
44719.0,44719.0,0,1.0,2,Worship Facility,Worship Facility,45909.0,5,NORTHWEST,47.71745,-122.33221,1965,1614026.25,0,51,0.0,22359.5,2.2361859612245353e-05,4.0
21603.0,21603.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,21603.0,2,GREATER DUWAMISH,47.57894,-122.31287,1965,5833800.0,0,51,0.0,21603.0,4.628986714808128e-05,8.0
224864.625,196071.25,0,1.0,3,Medical Office,Medical Office,192159.375,3,EAST,47.62014,-122.31228,1964,16336999.203125,0,52,0.0,65357.083333333336,4.447120128388358e-06,2.0
42900.0,42900.0,0,1.0,1,Distribution Center,Distribution Center,43050.0,1,DELRIDGE,47.53158,-122.33568,1979,436252.5,0,37,0.0,42900.0,2.331002331002331e-05,1.0
57952.0,57952.0,0,5.0,1,Other,Adult Education,57952.0,1,DELRIDGE,47.51885,-122.33421,2005,3091387.5,0,11,0.0,57952.0,8.627829928216455e-05,1.0
26232.0,26232.0,0,1.0,1,Other,Other - Services,18262.0,1,DELRIDGE,47.52956,-122.33592,1971,3094090.0,0,45,0.0,26232.0,3.812137846904544e-05,1.0
25840.0,25840.0,0,1.0,2,Warehouse,Non-Refrigerated Warehouse,25840.0,3,DOWNTOWN,47.59783,-122.31554,1956,313528.0938,0,60,0.0,12920.0,3.869969040247678e-05,8.0
45145.0,45145.0,0,1.0,1,Small- and Mid-Sized Office,Office,43813.0,2,DOWNTOWN,47.59721,-122.31838,1988,1268459.0,0,28,0.0,45145.0,2.2150847269908075e-05,8.0
70332.0,48237.0,22095,1.0,5,Small- and Mid-Sized Office,Office,44417.0,3,DOWNTOWN,47.59728,-122.31587,2001,1981115.25,1,15,0.31415287493601773,9647.4,1.4218279019507479e-05,8.0
45522.0,45522.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,45522.0,6,BALLARD,47.6899,-122.37619,1994,12250422.0,0,22,0.0,45522.0,2.1967400377839286e-05,3.0
20088.0,20088.0,0,1.0,2,Retail Store,Retail Store,16080.0,5,NORTHWEST,47.72286,-122.34612,1979,326778.6875,0,37,0.0,10044.0,4.978096375945838e-05,4.0
138907.0,138907.0,0,5.0,2,Other,Other,139557.0,1,GREATER DUWAMISH,47.57049,-122.34857,1989,7837692.5,0,27,0.0,69453.5,3.5995306212069945e-05,5.0
40657.0,40657.0,0,1.0,2,Small- and Mid-Sized Office,Office,40657.0,1,GREATER DUWAMISH,47.56999,-122.34703,1997,2826828.0,0,19,0.0,20328.5,2.4596010527092506e-05,1.0
20200.0,20200.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,18700.0,1,GREATER DUWAMISH,47.57279,-122.35066,1900,269016.6875,0,116,0.0,20200.0,4.950495049504951e-05,5.0
44086.0,44086.0,0,1.0,1,Residence Hall,Residence Hall/Dormitory,44091.0,3,EAST,47.6073,-122.32585,1904,3652708.75,0,112,0.0,44086.0,2.2682937894116047e-05,2.0
54372.0,33548.0,20824,1.0,7,Small- and Mid-Sized Office,Office,54372.0,3,EAST,47.60663,-122.32526,1970,1403820.0,1,46,0.38299124549400426,4792.571428571428,1.8391819318767014e-05,2.0
47699.0,47699.0,0,1.0,1,Other,Museum,47000.0,3,EAST,47.60709,-122.32416,1951,14524386.0,0,65,0.0,47699.0,2.096480010063104e-05,2.0
224864.625,196071.25,0,1.0,0,Medical Office,Medical Office,192159.375,3,EAST,47.60862,-122.32372,1945,16336999.203125,0,71,0.0,,4.447120128388358e-06,2.0
21282.0,21282.0,0,1.0,3,Small- and Mid-Sized Office,Office,19658.0,3,EAST,47.60819,-122.32282,1956,1245923.75,0,60,0.0,7094.0,4.6988065031482e-05,2.0
41022.0,41022.0,0,1.0,2,Other,Other,41022.0,2,SOUTHEAST,47.54563,-122.27616,1921,3787648.25,0,95,0.0,20511.0,2.4377163473258253e-05,7.0
28109.0,28109.0,0,1.0,2,Other,Other,28109.0,1,DELRIDGE,47.57058,-122.35626,1966,3612526.75,0,50,0.0,14054.5,3.557579422960618e-05,5.0
33580.0,20590.0,12990,1.0,3,Small- and Mid-Sized Office,Office,20590.0,5,NORTH,47.72986,-122.29278,1985,409578.4063,1,31,0.38683740321620014,6863.333333333333,2.9779630732578915e-05,6.0
21936.0,21936.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,21936.0,5,NORTH,47.72051,-122.30103,1977,113130.0,0,39,0.0,21936.0,4.5587162654996354e-05,6.0
30160.0,30160.0,0,1.0,1,Other,Other,30139.0,5,NORTH,47.72083,-122.29979,1969,1045838.5,0,47,0.0,30160.0,3.315649867374005e-05,6.0
111137.0,111137.0,0,1.0,11,Mixed Use Property,Office,42939.0,7,DOWNTOWN,47.61056,-122.33661,1909,9546165.0,0,107,0.0,10103.363636363636,8.997903488487183e-06,2.0
40189.0,40189.0,0,1.0,1,Other,Other - Utility,28347.0,1,Delridge,47.56319,-122.35067,1997,1509292.0,0,19,0.0,40189.0,2.4882430515812785e-05,5.0
66484.0,66484.0,0,1.0,2,Small- and Mid-Sized Office,Office,49334.0,1,DELRIDGE,47.56877,-122.36369,1988,3046543.0,0,28,0.0,33242.0,1.5041212923410144e-05,5.0
25151.0,25151.0,0,1.0,3,Small- and Mid-Sized Office,Office,24155.0,3,EAST,47.60789,-122.32249,1959,1356874.75,0,57,0.0,8383.666666666666,3.975985050296211e-05,2.0
35770.0,35770.0,0,1.0,6,Hotel,Hotel,35770.0,3,EAST,47.60958,-122.32646,1928,2640980.25,0,88,0.0,5961.666666666667,2.795638803466592e-05,2.0
48006.0,48006.0,0,1.0,9,Hotel,Hotel,48006.0,3,EAST,47.60981,-122.32687,1928,3239754.0,0,88,0.0,5334.0,2.0830729492146816e-05,2.0
29631.0,29631.0,0,1.0,2,Mixed Use Property,Supermarket/Grocery Store,16000.0,2,DOWNTOWN,47.59949,-122.31851,1960,5144392.0,0,56,0.0,14815.5,3.374843913469002e-05,8.0
23472.0,23472.0,0,1.0,2,Small- and Mid-Sized Office,Office,20695.0,2,DOWNTOWN,47.59727,-122.32196,1989,1625308.625,0,27,0.0,11736.0,4.2603953646898434e-05,8.0
21315.0,21315.0,0,1.0,2,Small- and Mid-Sized Office,Office,20424.0,2,GREATER DUWAMISH,47.5956,-122.32292,1973,2796425.0,0,43,0.0,10657.5,4.691531785127844e-05,8.0
57110.0,41298.0,15812,1.0,4,Small- and Mid-Sized Office,Office,36867.0,7,MAGNOLIA / QUEEN ANNE,47.62481,-122.35762,1984,2190460.0,1,32,0.2768691997898792,10324.5,1.7510068289266328e-05,0.0
34030.0,34030.0,0,1.0,3,Small- and Mid-Sized Office,Office,34030.0,7,DOWNTOWN,47.61833,-122.35871,1979,1748629.875,0,37,0.0,11343.333333333334,2.938583602703497e-05,0.0
20398.0,20398.0,0,1.0,2,Restaurant,Restaurant,19232.0,1,SOUTHWEST,47.58654,-122.37644,1902,9313513.0,0,114,0.0,10199.0,4.902441415825081e-05,5.0
41308.0,41308.0,0,1.0,1,Distribution Center,Distribution Center,41308.0,2,GREATER DUWAMISH,47.5746,-122.32637,1952,1642471.5,0,64,0.0,41308.0,2.4208385784835866e-05,8.0
43878.0,43878.0,0,1.0,3,Mixed Use Property,Multifamily Housing,12000.0,7,DOWNTOWN,47.60195,-122.33516,1913,769771.3125,0,103,0.0,14626.0,2.279046446966589e-05,2.0
34976.0,34976.0,0,1.0,3,Other,Performing Arts,34976.0,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.35843,1912,873711.125,0,104,0.0,11658.666666666666,2.8591033851784082e-05,0.0
38255.0,38255.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,38255.0,7,MAGNOLIA / QUEEN ANNE,47.65674,-122.37223,1957,985401.8125,0,59,0.0,38255.0,2.6140373807345446e-05,3.0
224864.625,196071.25,0,23.0,1,Other,Other,192159.375,7,MAGNOLIA / QUEEN ANNE,47.65561,-122.38063,1955,16336999.203125,0,61,0.0,196071.25,0.00010228376295293223,3.0
48924.0,48924.0,0,1.0,3,Small- and Mid-Sized Office,Office,31325.0,6,LAKE UNION,47.65103,-122.35541,1989,2282551.25,0,27,0.0,16308.0,2.04398659144796e-05,0.0
50333.0,32297.0,18036,1.0,4,Small- and Mid-Sized Office,Office,50333.0,4,LAKE UNION,47.64168,-122.32562,1959,1602084.375,1,57,0.35833349889734367,8074.25,1.986768124292214e-05,9.0
57432.0,35526.0,21906,1.0,4,Small- and Mid-Sized Office,Office,34160.0,4,LAKE UNION,47.6404,-122.32553,1986,2520483.25,1,30,0.3814249895528625,8881.5,1.741189580721549e-05,0.0
25912.0,17956.0,7956,1.0,3,Small- and Mid-Sized Office,Office,17332.0,4,LAKE UNION,47.63995,-122.32557,1969,666740.3125,1,47,0.30703920963260267,5985.333333333333,3.859215807347947e-05,0.0
57132.0,35224.0,21908,1.0,3,Small- and Mid-Sized Office,Office,33705.0,4,LAKE UNION,47.64113,-122.32625,2000,1994967.75,1,16,0.38346285794300916,11741.333333333334,1.7503325631870055e-05,0.0
24224.0,24224.0,0,1.0,2,Worship Facility,Worship Facility,24224.0,1,DELRIDGE,47.52172,-122.35487,1957,968026.3125,0,59,0.0,12112.0,4.128137384412153e-05,1.0
23706.0,23706.0,0,1.0,1,Worship Facility,Worship Facility,23706.0,1,DELRIDGE,47.51989,-122.35489,1963,400770.9063,0,53,0.0,23706.0,4.2183413481818946e-05,1.0
31900.0,31900.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,28000.0,2,GREATER DUWAMISH,47.5465,-122.31704,1963,1964681.25,0,53,0.0,31900.0,3.134796238244514e-05,1.0
49066.0,49066.0,0,1.0,1,Other,Social/Meeting Hall,49000.0,1,SOUTHWEST,47.5219,-122.38787,1917,3835202.0,0,99,0.0,49066.0,2.038071169445237e-05,5.0
30740.0,30740.0,0,1.0,3,Worship Facility,Worship Facility,28293.0,1,SOUTHWEST,47.52097,-122.38688,1952,1686262.25,0,64,0.0,10246.666666666666,3.2530904359141185e-05,5.0
67450.0,67450.0,0,1.0,1,Supermarket / Grocery Store,Supermarket/Grocery Store,42760.0,2,SOUTHEAST,47.52262,-122.26922,1959,2842819.5,0,57,0.0,67450.0,1.4825796886582654e-05,7.0
46970.0,46970.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,46970.0,7,MAGNOLIA / QUEEN ANNE,47.65649,-122.37507,1948,882896.5,0,68,0.0,46970.0,2.1290185224611454e-05,3.0
47554.0,47554.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,18133.0,7,MAGNOLIA / QUEEN ANNE,47.6331,-122.37582,1931,1035554.688,0,85,0.0,47554.0,2.102872523867603e-05,0.0
43016.0,37616.0,5400,1.0,2,Small- and Mid-Sized Office,Office,43016.0,7,MAGNOLIA / QUEEN ANNE,47.63063,-122.37428,1979,1234095.5,1,37,0.12553468476845825,18808.0,2.3247163846010787e-05,0.0
24196.0,24196.0,0,1.0,1,Mixed Use Property,Other,8711.0,7,MAGNOLIA / QUEEN ANNE,47.63034,-122.37412,1931,1055033.0,0,85,0.0,24196.0,4.132914531327492e-05,0.0
20671.0,20671.0,0,1.0,2,Small- and Mid-Sized Office,Office,20671.0,7,MAGNOLIA / QUEEN ANNE,47.63128,-122.37387,1940,638507.125,0,76,0.0,10335.5,4.837695321948624e-05,0.0
21600.0,21600.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,21600.0,2,GREATER DUWAMISH,47.58065,-122.33356,1927,499828.5938,0,89,0.0,21600.0,4.6296296296296294e-05,8.0
35844.0,35844.0,0,1.0,1,Worship Facility,Worship Facility,35844.0,1,SOUTHWEST,47.50959,-122.37417,1977,866126.375,0,39,0.0,35844.0,2.7898672023211696e-05,5.0
31774.0,31774.0,0,1.0,3,Small- and Mid-Sized Office,Office,19896.0,4,LAKE UNION,47.66116,-122.34172,1916,1639136.25,0,100,0.0,10591.333333333334,3.1472272927550825e-05,0.0
26094.0,26094.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,26094.0,2,GREATER DUWAMISH,47.56121,-122.33872,1953,709990.8125,0,63,0.0,26094.0,3.832298612707902e-05,1.0
23687.0,23687.0,0,1.0,2,Small- and Mid-Sized Office,Office,23687.0,2,GREATER DUWAMISH,47.56121,-122.33872,1983,1084553.75,0,33,0.0,11843.5,4.2217249968337064e-05,1.0
24221.0,24221.0,0,1.0,2,Small- and Mid-Sized Office,Office,24221.0,2,GREATER DUWAMISH,47.56121,-122.33872,1983,1435562.75,0,33,0.0,12110.5,4.128648693282689e-05,1.0
71919.0,57836.0,14083,1.0,2,Mixed Use Property,Office,34550.0,7,DOWNTOWN,47.60546,-122.34091,1900,5381105.0,1,116,0.1958175169287671,28918.0,1.3904531486811551e-05,2.0
32027.0,32027.0,0,1.0,2,Small- and Mid-Sized Office,Office,17526.0,7,DOWNTOWN,47.60546,-122.34091,1900,3999505.25,0,116,0.0,16013.5,3.12236550410591e-05,2.0
32160.0,32160.0,0,1.0,3,Small- and Mid-Sized Office,Office,35693.0,7,DOWNTOWN,47.6032,-122.33663,1906,2805826.0,0,110,0.0,10720.0,3.109452736318408e-05,2.0
47836.0,40264.0,7572,1.0,3,Other,Other - Lodging/Residential,43336.0,2,GREATER DUWAMISH,47.59549,-122.32538,1992,3540225.75,1,24,0.15829082699222344,13421.333333333334,2.0904757922903253e-05,8.0
34425.0,34425.0,0,1.0,3,Small- and Mid-Sized Office,Office,34425.0,2,GREATER DUWAMISH,47.58802,-122.32111,1914,2018385.75,0,102,0.0,11475.0,2.9048656499636893e-05,8.0
40304.0,28304.0,12000,1.0,3,Medical Office,Medical Office,20106.0,1,SOUTHWEST,47.57296,-122.38643,1984,1961581.5,1,32,0.29773719730051607,9434.666666666666,2.481143310837634e-05,5.0
29619.0,29619.0,0,1.0,1,Distribution Center,Distribution Center,15000.0,1,GREATER DUWAMISH,47.52878,-122.32771,1990,1280263.75,0,26,0.0,29619.0,3.376211215773659e-05,1.0
21592.0,21592.0,0,1.0,2,K-12 School,K-12 School,20700.0,3,CENTRAL,47.59692,-122.30601,1922,1431784.0,0,94,0.0,10796.0,4.631344942571323e-05,8.0
23923.0,23923.0,0,1.0,2,K-12 School,K-12 School,23923.0,5,NORTH,47.69061,-122.31992,1931,805643.5,0,85,0.0,11961.5,4.18007774944614e-05,4.0
25200.0,25200.0,0,1.0,3,Small- and Mid-Sized Office,Office,16000.0,3,CENTRAL,47.59976,-122.31441,1907,1748444.25,0,109,0.0,8400.0,3.968253968253968e-05,8.0
28296.0,28296.0,0,1.0,2,Small- and Mid-Sized Office,Office,26899.0,3,CENTRAL,47.59693,-122.31124,1963,1328461.25,0,53,0.0,14148.0,3.5340684195646025e-05,8.0
31357.0,31357.0,0,1.0,3,Small- and Mid-Sized Office,Office,25500.0,3,CENTRAL,47.61744,-122.30514,1999,1965075.625,0,17,0.0,10452.333333333334,3.1890805880664604e-05,2.0
160000.0,160000.0,0,1.0,1,Distribution Center,Distribution Center,160000.0,2,GREATER DUWAMISH,47.55945,-122.33601,1968,1157976.5,0,48,0.0,160000.0,6.25e-06,1.0
53550.0,53550.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,53550.0,2,GREATER DUWAMISH,47.55601,-122.33627,1960,4590246.5,0,56,0.0,53550.0,1.8674136321195144e-05,1.0
38412.0,38412.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,32000.0,2,GREATER DUWAMISH,47.55716,-122.33744,1924,1628540.0,0,92,0.0,38412.0,2.6033531188170364e-05,1.0
25881.0,25881.0,0,1.0,1,Self-Storage Facility,Self-Storage Facility,25881.0,2,GREATER DUWAMISH,47.55662,-122.33728,1930,545426.375,0,86,0.0,25881.0,3.86383833700398e-05,1.0
24291.0,24291.0,0,1.0,1,Small- and Mid-Sized Office,Office,24023.0,2,GREATER DUWAMISH,47.55498,-122.32497,1953,655422.375,0,63,0.0,24291.0,4.116751060063398e-05,1.0
36544.0,36544.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,36544.0,2,GREATER DUWAMISH,47.55458,-122.32639,1966,1269847.75,0,50,0.0,36544.0,2.7364273204903678e-05,1.0
20796.0,20796.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,20796.0,2,GREATER DUWAMISH,47.58387,-122.32092,1949,1324092.125,0,67,0.0,20796.0,4.808617041738796e-05,8.0
21349.0,21349.0,0,1.0,1,Distribution Center,Distribution Center,13000.0,2,GREATER DUWAMISH,47.5822,-122.321,1947,659761.875,0,69,0.0,21349.0,4.68406014333224e-05,8.0
38630.0,38630.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,38500.0,2,GREATER DUWAMISH,47.58082,-122.32031,1936,416885.5938,0,80,0.0,38630.0,2.588661661920787e-05,8.0
20724.0,20724.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,19224.0,2,GREATER DUWAMISH,47.58032,-122.32083,1950,1832031.5,0,66,0.0,20724.0,4.825323296660876e-05,8.0
24109.0,24109.0,0,1.0,1,Other,Manufacturing/Industrial Plant,24109.0,2,GREATER DUWAMISH,47.5793,-122.32226,1960,4747403.5,0,56,0.0,24109.0,4.147828611721764e-05,8.0
25375.0,25375.0,0,1.0,1,Refrigerated Warehouse,Refrigerated Warehouse,23419.0,2,GREATER DUWAMISH,47.58118,-122.32211,1955,4069301.5,0,61,0.0,25375.0,3.940886699507389e-05,8.0
22803.0,22803.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,19373.0,2,GREATER DUWAMISH,47.5829,-122.32417,1985,764094.5,0,31,0.0,22803.0,4.385387887558655e-05,8.0
23100.0,23100.0,0,1.0,1,Mixed Use Property,Office,11550.0,2,GREATER DUWAMISH,47.5829,-122.32417,1985,4323672.0,0,31,0.0,23100.0,4.329004329004329e-05,8.0
41550.0,41550.0,0,1.0,1,Refrigerated Warehouse,Refrigerated Warehouse,41550.0,2,GREATER DUWAMISH,47.58252,-122.32193,1951,642645.1875,0,65,0.0,41550.0,2.4067388688327318e-05,8.0
54170.0,54170.0,0,1.0,2,Other,Other,54170.0,1,GREATER DUWAMISH,47.52305,-122.31899,1994,5804784.5,0,22,0.0,27085.0,1.846040243677312e-05,1.0
42252.0,42252.0,0,1.0,2,K-12 School,K-12 School,42252.0,2,SOUTHEAST,47.55095,-122.27978,1912,2203758.5,0,104,0.0,21126.0,2.366751869733977e-05,7.0
23100.0,23100.0,0,1.0,1,Self-Storage Facility,Self-Storage Facility,23250.0,2,GREATER DUWAMISH,47.54514,-122.28596,1955,863703.0,0,61,0.0,23100.0,4.329004329004329e-05,7.0
22895.0,22895.0,0,1.0,3,Worship Facility,Worship Facility,22895.0,2,SOUTHEAST,47.5419,-122.28302,1981,440419.1875,0,35,0.0,7631.666666666667,4.367765887748417e-05,7.0
54211.0,36740.0,17471,1.0,2,Retail Store,Retail Store,30000.0,2,GREATER DUWAMISH,47.53922,-122.28295,2002,1267463.125,1,14,0.3222777665049529,18370.0,1.8446440759255502e-05,7.0
48179.0,41047.0,7132,1.0,6,Self-Storage Facility,Self-Storage Facility,48179.0,5,NORTHEAST,47.69316,-122.30487,2006,797170.3125,1,10,0.148031299943959,6841.166666666667,2.075593100728533e-05,6.0
52325.0,52325.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,52325.0,2,GREATER DUWAMISH,47.59294,-122.32555,1937,808968.1875,0,79,0.0,52325.0,1.9111323459149544e-05,8.0
20600.0,20600.0,0,1.0,4,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",20600.0,2,GREATER DUWAMISH,47.59322,-122.32491,1920,270838.5,0,96,0.0,5150.0,4.854368932038835e-05,8.0
224864.625,196071.25,0,10.0,0,Other,Other,192159.375,2,GREATER DUWAMISH,47.59042,-122.32498,1991,16336999.203125,0,25,0.0,,4.447120128388358e-05,8.0
25880.0,25880.0,0,1.0,1,Retail Store,Retail Store,25880.0,2,GREATER DUWAMISH,47.58698,-122.32397,1944,162960.0,0,72,0.0,25880.0,3.8639876352395674e-05,8.0
45842.0,45842.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,49802.0,2,GREATER DUWAMISH,47.58336,-122.32525,1960,819354.625,0,56,0.0,45842.0,2.1814056978316828e-05,8.0
31365.0,31365.0,0,1.0,1,Other,Other,31365.0,2,GREATER DUWAMISH,47.57936,-122.32322,1972,652991.6875,0,44,0.0,31365.0,3.188267176789415e-05,8.0
32100.0,32100.0,0,1.0,1,Other,Other,32100.0,2,GREATER DUWAMISH,47.57959,-122.32557,1910,758008.875,0,106,0.0,32100.0,3.115264797507788e-05,8.0
20520.0,20520.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,15400.0,2,GREATER DUWAMISH,47.57895,-122.32551,1966,1167887.75,0,50,0.0,20520.0,4.8732943469785574e-05,8.0
22972.0,22972.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,22972.0,2,GREATER DUWAMISH,47.57833,-122.32563,1945,495481.0,0,71,0.0,22972.0,4.353125544140693e-05,8.0
24990.0,24990.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,25649.0,2,GREATER DUWAMISH,47.57934,-122.32501,1953,523614.0938,0,63,0.0,24990.0,4.001600640256102e-05,8.0
24000.0,24000.0,0,1.0,2,Retail Store,Retail Store,22740.0,2,GREATER DUWAMISH,47.57667,-122.32542,1951,1318947.25,0,65,0.0,12000.0,4.1666666666666665e-05,8.0
100386.0,100386.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,50628.0,2,GREATER DUWAMISH,47.56845,-122.32732,1963,3626431.5,0,53,0.0,100386.0,9.961548423086885e-06,8.0
24354.0,24354.0,0,1.0,1,Distribution Center,Distribution Center,18470.0,2,GREATER DUWAMISH,47.56758,-122.32638,1966,735907.8125,0,50,0.0,24354.0,4.1061016670772766e-05,1.0
33600.0,33600.0,0,1.0,1,Distribution Center,Distribution Center,24000.0,2,GREATER DUWAMISH,47.56823,-122.32506,1959,847419.375,0,57,0.0,33600.0,2.9761904761904762e-05,8.0
20819.0,20819.0,0,1.0,1,Other,Manufacturing/Industrial Plant,20819.0,2,GREATER DUWAMISH,47.56671,-122.32446,1974,1694930.375,0,42,0.0,20819.0,4.8033046736154476e-05,1.0
23296.0,23296.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,19471.0,2,GREATER DUWAMISH,47.5668,-122.32499,1967,1429855.75,0,49,0.0,23296.0,4.292582417582418e-05,1.0
35222.0,35222.0,0,1.0,1,Mixed Use Property,Non-Refrigerated Warehouse,15000.0,2,GREATER DUWAMISH,47.57019,-122.32352,1954,1758134.625,0,62,0.0,35222.0,2.8391346317642383e-05,8.0
25520.0,25520.0,0,1.0,1,Refrigerated Warehouse,Refrigerated Warehouse,25200.0,2,GREATER DUWAMISH,47.5668,-122.32149,1957,1610794.75,0,59,0.0,25520.0,3.918495297805643e-05,1.0
25460.0,25460.0,0,1.0,1,Other,Other,8223.0,2,GREATER DUWAMISH,47.58754,-122.3224,1952,834711.875,0,64,0.0,25460.0,3.927729772191673e-05,8.0
24291.0,24291.0,0,1.0,2,Small- and Mid-Sized Office,Office,24291.0,5,NORTH,47.70008,-122.30321,1974,920430.625,0,42,0.0,12145.5,4.116751060063398e-05,6.0
20738.0,20738.0,0,1.0,2,Retail Store,Retail Store,20738.0,5,NORTH,47.70053,-122.3038,1958,526752.8125,0,58,0.0,10369.0,4.8220657729771434e-05,6.0
30948.0,30948.0,0,1.0,4,Mixed Use Property,Office,11729.0,5,NORTH,47.70175,-122.30269,2000,919746.3125,0,16,0.0,7737.0,3.2312265736073417e-05,6.0
28385.0,21329.0,7056,1.0,2,Medical Office,Medical Office,20575.0,5,NORTH,47.7044,-122.32285,1986,2654316.0,1,30,0.24858199753390875,10664.5,3.5229874933943984e-05,4.0
21755.0,21755.0,0,1.0,1,Warehouse,Non-Refrigerated Warehouse,17650.0,2,GREATER DUWAMISH,47.57254,-122.32549,1978,844076.8125,0,38,0.0,21755.0,4.5966444495518273e-05,8.0
27933.0,27933.0,0,1.0,1,Other,Other,27933.0,2,GREATER DUWAMISH,47.57217,-122.32421,1960,6129780.0,0,56,0.0,27933.0,3.579994988007017e-05,8.0
23143.0,23143.0,0,1.0,1,Small- and Mid-Sized Office,Office,15609.0,2,GREATER DUWAMISH,47.57013,-122.3244,1983,1139980.625,0,33,0.0,23143.0,4.320960981722335e-05,8.0
